country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
United Kingdom,27/03/2020,GB,52.378051,-1.435973,13182,2614,11886,1161,283
United Kingdom,28/03/2020,GB,52.378051,-1.435973,15489,2307,13899,1455,294
United Kingdom,29/03/2020,GB,52.378051,-1.435973,17693,2204,15889,1669,214
United Kingdom,30/03/2020,GB,52.378051,-1.435973,20066,2373,17888,2043,374
United Kingdom,31/03/2020,GB,52.378051,-1.435973,22792,2726,20232,2425,382
United Kingdom,01/04/2020,GB,52.378051,-1.435973,26709,3917,23488,3086,661
United Kingdom,02/04/2020,GB,52.378051,-1.435973,30554,3845,26693,3726,640
United Kingdom,03/04/2020,GB,52.378051,-1.435973,34586,4032,29991,4460,734
United Kingdom,04/04/2020,GB,52.378051,-1.435973,37970,3384,32615,5220,760
United Kingdom,05/04/2020,GB,52.378051,-1.435973,43318,5348,37319,5864,644
United Kingdom,06/04/2020,GB,52.378051,-1.435973,46762,3444,40196,6431,567
United Kingdom,07/04/2020,GB,52.378051,-1.435973,50055,3293,42452,7468,1037
United Kingdom,08/04/2020,GB,52.378051,-1.435973,55029,4974,46394,8500,1032
United Kingdom,09/04/2020,GB,52.378051,-1.435973,58964,3935,49223,9606,1106
United Kingdom,10/04/2020,GB,52.378051,-1.435973,66824,7860,55725,10755,1149
United Kingdom,11/04/2020,GB,52.378051,-1.435973,71565,4741,59627,11594,839
United Kingdom,12/04/2020,GB,52.378051,-1.435973,76356,4791,63734,12278,684
United Kingdom,13/04/2020,GB,52.378051,-1.435973,80289,3933,66923,13022,744
United Kingdom,14/04/2020,GB,52.378051,-1.435973,85047,4758,70640,14063,1041
United Kingdom,15/04/2020,GB,52.378051,-1.435973,89217,4170,73970,14903,840
United Kingdom,16/04/2020,GB,52.378051,-1.435973,93400,4183,77125,15931,1028
United Kingdom,17/04/2020,GB,52.378051,-1.435973,98473,5073,81263,16866,935
United Kingdom,18/04/2020,GB,52.378051,-1.435973,103479,5006,85161,17974,1108
United Kingdom,19/04/2020,GB,52.378051,-1.435973,108779,5300,89967,18468,494
United Kingdom,20/04/2020,GB,52.378051,-1.435973,113015,4236,93647,19024,556
United Kingdom,21/04/2020,GB,52.378051,-1.435973,116911,3896,96377,20190,1166
United Kingdom,22/04/2020,GB,52.378051,-1.435973,120944,4033,99587,21013,823
United Kingdom,23/04/2020,GB,52.378051,-1.435973,125096,4152,103021,21731,718
United Kingdom,24/04/2020,GB,52.378051,-1.435973,129975,4879,106898,22733,1002
United Kingdom,25/04/2020,GB,52.378051,-1.435973,134426,4451,110518,23564,831
United Kingdom,26/04/2020,GB,52.378051,-1.435973,138470,4044,114158,23968,404
United Kingdom,27/04/2020,GB,52.378051,-1.435973,142373,3903,117741,24288,320
United Kingdom,28/04/2020,GB,52.378051,-1.435973,145993,3620,120459,25190,902
United Kingdom,29/04/2020,GB,52.378051,-1.435973,149686,3693,123385,25957,767
United Kingdom,30/04/2020,GB,52.378051,-1.435973,155151,5465,128193,26614,657
United Kingdom,01/05/2020,GB,52.378051,-1.435973,160769,5618,133102,27323,709
United Kingdom,02/05/2020,GB,52.378051,-1.435973,165123,4354,136869,27910,587
United Kingdom,03/05/2020,GB,52.378051,-1.435973,169054,3931,140509,28201,291
United Kingdom,04/05/2020,GB,52.378051,-1.435973,172664,3610,143841,28479,278
United Kingdom,05/05/2020,GB,52.378051,-1.435973,176656,3992,147157,29155,676
United Kingdom,06/05/2020,GB,52.378051,-1.435973,182192,5536,152082,29766,611
United Kingdom,07/05/2020,GB,52.378051,-1.435973,187278,5086,156676,30258,492
United Kingdom,08/05/2020,GB,52.378051,-1.435973,191490,4212,160299,30847,589
United Kingdom,09/05/2020,GB,52.378051,-1.435973,195019,3529,163539,31136,289
United Kingdom,10/05/2020,GB,52.378051,-1.435973,198573,3554,166852,31377,241
United Kingdom,11/05/2020,GB,52.378051,-1.435973,202085,3512,170170,31571,194
United Kingdom,12/05/2020,GB,52.378051,-1.435973,205168,3083,172690,32134,563
United Kingdom,13/05/2020,GB,52.378051,-1.435973,208106,2938,175185,32577,443
United Kingdom,14/05/2020,GB,52.378051,-1.435973,211228,3122,177931,32953,376
United Kingdom,15/05/2020,GB,52.378051,-1.435973,214453,3225,180828,33281,328
United Kingdom,16/05/2020,GB,52.378051,-1.435973,217579,3126,183527,33708,427
United Kingdom,17/05/2020,GB,52.378051,-1.435973,220780,3201,186628,33808,100
United Kingdom,18/05/2020,GB,52.378051,-1.435973,223236,2456,188934,33958,150
United Kingdom,19/05/2020,GB,52.378051,-1.435973,225421,2185,190647,34430,472
United Kingdom,20/05/2020,GB,52.378051,-1.435973,226793,1372,191710,34739,309
United Kingdom,21/05/2020,GB,52.378051,-1.435973,229162,2369,193795,35023,284
United Kingdom,22/05/2020,GB,52.378051,-1.435973,232140,2978,192869,35331,308
United Kingdom,23/05/2020,GB,52.378051,-1.435973,234821,2681,191997,35561,230
United Kingdom,24/05/2020,GB,52.378051,-1.435973,237000,2179,190993,35947,386
United Kingdom,25/05/2020,GB,52.378051,-1.435973,238472,1472,187305,36050,103
United Kingdom,26/05/2020,GB,52.378051,-1.435973,240287,1815,185830,36174,124
United Kingdom,27/05/2020,GB,52.378051,-1.435973,242110,1823,184611,36599,425
United Kingdom,28/05/2020,GB,52.378051,-1.435973,243820,1710,181614,36943,344
United Kingdom,29/05/2020,GB,52.378051,-1.435973,245718,1898,179799,37213,270
United Kingdom,30/05/2020,GB,52.378051,-1.435973,247171,1453,173832,37362,149
United Kingdom,31/05/2020,GB,52.378051,-1.435973,248925,1754,171061,37435,73
United Kingdom,01/06/2020,GB,52.378051,-1.435973,250347,1422,167839,37529,94
United Kingdom,02/06/2020,GB,52.378051,-1.435973,251844,1497,165360,37766,237
United Kingdom,03/06/2020,GB,52.378051,-1.435973,253539,1695,162611,38015,249
United Kingdom,04/06/2020,GB,52.378051,-1.435973,255175,1636,160381,38154,139
United Kingdom,05/06/2020,GB,52.378051,-1.435973,256670,1495,157816,38407,253
United Kingdom,06/06/2020,GB,52.378051,-1.435973,258080,1410,154330,38558,151
United Kingdom,07/06/2020,GB,52.378051,-1.435973,259281,1201,150891,38619,61
United Kingdom,08/06/2020,GB,52.378051,-1.435973,260373,1092,146736,38666,47
United Kingdom,09/06/2020,GB,52.378051,-1.435973,261951,1578,144040,38854,188
United Kingdom,10/06/2020,GB,52.378051,-1.435973,262860,909,141366,39013,159
United Kingdom,11/06/2020,GB,52.378051,-1.435973,264007,1147,138707,39095,82
United Kingdom,12/06/2020,GB,52.378051,-1.435973,265403,1396,136102,39228,133
United Kingdom,13/06/2020,GB,52.378051,-1.435973,266694,1291,132718,39332,104
United Kingdom,14/06/2020,GB,52.378051,-1.435973,268066,1372,129836,39365,33
United Kingdom,15/06/2020,GB,52.378051,-1.435973,268943,877,127025,39395,30
United Kingdom,16/06/2020,GB,52.378051,-1.435973,270101,1158,124269,39509,114
United Kingdom,17/06/2020,GB,52.378051,-1.435973,271111,1010,121677,39615,106
United Kingdom,18/06/2020,GB,52.378051,-1.435973,272214,1103,119437,39690,75
United Kingdom,19/06/2020,GB,52.378051,-1.435973,273434,1220,115457,39769,79
United Kingdom,20/06/2020,GB,52.378051,-1.435973,274607,1173,111207,39844,75
United Kingdom,21/06/2020,GB,52.378051,-1.435973,275713,1106,108074,39878,34
United Kingdom,22/06/2020,GB,52.378051,-1.435973,276581,868,105070,39892,14
United Kingdom,23/06/2020,GB,52.378051,-1.435973,277415,834,102299,39981,89
United Kingdom,24/06/2020,GB,52.378051,-1.435973,278006,591,99048,40068,87
United Kingdom,25/06/2020,GB,52.378051,-1.435973,279019,1013,94672,40170,102
United Kingdom,26/06/2020,GB,52.378051,-1.435973,280270,1251,90898,40248,78
United Kingdom,27/06/2020,GB,52.378051,-1.435973,281076,806,87705,40288,40
United Kingdom,28/06/2020,GB,52.378051,-1.435973,281892,816,85112,40319,31
United Kingdom,29/06/2020,GB,52.378051,-1.435973,282629,737,82335,40340,21
United Kingdom,30/06/2020,GB,52.378051,-1.435973,283253,624,79443,40391,51
United Kingdom,01/07/2020,GB,52.378051,-1.435973,284004,751,77200,40490,99
United Kingdom,02/07/2020,GB,52.378051,-1.435973,284582,578,74959,40530,40
United Kingdom,03/07/2020,GB,52.378051,-1.435973,285103,521,72392,40578,48
United Kingdom,04/07/2020,GB,52.378051,-1.435973,285729,626,69891,40613,35
United Kingdom,05/07/2020,GB,52.378051,-1.435973,286247,518,67368,40632,19
United Kingdom,06/07/2020,GB,52.378051,-1.435973,286600,353,64542,40643,11
United Kingdom,07/07/2020,GB,52.378051,-1.435973,287183,583,62646,40696,53
United Kingdom,08/07/2020,GB,52.378051,-1.435973,287815,632,61150,40753,57
United Kingdom,09/07/2020,GB,52.378051,-1.435973,288459,644,60496,40785,32
United Kingdom,10/07/2020,GB,52.378051,-1.435973,288972,513,58681,40819,34
United Kingdom,11/07/2020,GB,52.378051,-1.435973,289794,822,56587,40836,17
United Kingdom,12/07/2020,GB,52.378051,-1.435973,290445,651,54623,40845,9
United Kingdom,13/07/2020,GB,52.378051,-1.435973,290975,530,53000,40853,8
United Kingdom,14/07/2020,GB,52.378051,-1.435973,291373,398,51894,40899,46
United Kingdom,15/07/2020,GB,52.378051,-1.435973,291911,538,50680,40925,26
United Kingdom,16/07/2020,GB,52.378051,-1.435973,292552,641,49562,40948,23
United Kingdom,17/07/2020,GB,52.378051,-1.435973,293239,687,48614,40975,27
United Kingdom,18/07/2020,GB,52.378051,-1.435973,294066,827,47612,40984,9
United Kingdom,19/07/2020,GB,52.378051,-1.435973,294792,726,46914,40995,11
United Kingdom,20/07/2020,GB,52.378051,-1.435973,295372,580,45761,41005,10
United Kingdom,21/07/2020,GB,52.378051,-1.435973,295817,445,44780,41030,25
United Kingdom,22/07/2020,GB,52.378051,-1.435973,296377,560,43877,41047,17
United Kingdom,23/07/2020,GB,52.378051,-1.435973,297146,769,43041,41056,9
United Kingdom,24/07/2020,GB,52.378051,-1.435973,297914,768,42181,41088,32
United Kingdom,25/07/2020,GB,52.378051,-1.435973,298681,767,41486,41103,15
United Kingdom,26/07/2020,GB,52.378051,-1.435973,299426,745,40848,41111,8
United Kingdom,27/07/2020,GB,52.378051,-1.435973,300111,685,40348,41114,3
United Kingdom,28/07/2020,GB,52.378051,-1.435973,300692,581,39827,41135,21
United Kingdom,29/07/2020,GB,52.378051,-1.435973,301455,763,39031,41169,34
United Kingdom,30/07/2020,GB,52.378051,-1.435973,302301,846,39023,41171,2
United Kingdom,31/07/2020,GB,52.378051,-1.435973,303181,880,38770,41189,18
United Kingdom,01/08/2020,GB,52.378051,-1.435973,303952,771,38166,41202,13
United Kingdom,02/08/2020,GB,52.378051,-1.435973,304695,743,37630,41207,5
United Kingdom,03/08/2020,GB,52.378051,-1.435973,305623,928,37194,41208,1
United Kingdom,04/08/2020,GB,52.378051,-1.435973,306293,670,36977,41226,18
United Kingdom,05/08/2020,GB,52.378051,-1.435973,307184,891,36742,41240,14
United Kingdom,06/08/2020,GB,52.378051,-1.435973,308134,950,36690,41258,18
United Kingdom,07/08/2020,GB,52.378051,-1.435973,309005,871,36469,41270,12
United Kingdom,08/08/2020,GB,52.378051,-1.435973,309763,758,36031,41273,3
United Kingdom,09/08/2020,GB,52.378051,-1.435973,310825,1062,35924,41278,5
United Kingdom,10/08/2020,GB,52.378051,-1.435973,311641,816,35628,41295,17
United Kingdom,11/08/2020,GB,52.378051,-1.435973,312789,1148,35904,41309,14
United Kingdom,12/08/2020,GB,52.378051,-1.435973,313798,1009,36084,41329,20
United Kingdom,13/08/2020,GB,52.378051,-1.435973,314927,1129,36621,41347,18
United Kingdom,14/08/2020,GB,52.378051,-1.435973,316367,1440,37046,41358,11
United Kingdom,15/08/2020,GB,52.378051,-1.435973,317444,1077,36901,41361,3
United Kingdom,16/08/2020,GB,52.378051,-1.435973,318484,1040,37145,41366,5
United Kingdom,17/08/2020,GB,52.378051,-1.435973,319197,713,37047,41369,3
United Kingdom,18/08/2020,GB,52.378051,-1.435973,320286,1089,37390,41381,12
United Kingdom,19/08/2020,GB,52.378051,-1.435973,321098,812,37583,41397,16
United Kingdom,20/08/2020,GB,52.378051,-1.435973,322280,1182,38042,41403,6
United Kingdom,21/08/2020,GB,52.378051,-1.435973,323313,1033,38497,41405,2
United Kingdom,22/08/2020,GB,52.378051,-1.435973,324601,1288,39264,41423,18
United Kingdom,23/08/2020,GB,52.378051,-1.435973,325761,1160,39805,41429,6
United Kingdom,24/08/2020,GB,52.378051,-1.435973,326614,853,40141,41433,4
United Kingdom,25/08/2020,GB,52.378051,-1.435973,327798,1184,40957,41449,16
United Kingdom,26/08/2020,GB,52.378051,-1.435973,328846,1048,41424,41465,16
United Kingdom,27/08/2020,GB,52.378051,-1.435973,330368,1522,42316,41477,12
United Kingdom,28/08/2020,GB,52.378051,-1.435973,331644,1276,42957,41486,9
United Kingdom,29/08/2020,GB,52.378051,-1.435973,332752,1108,43552,41498,12
United Kingdom,30/08/2020,GB,52.378051,-1.435973,334467,1715,44447,41499,1
United Kingdom,31/08/2020,GB,52.378051,-1.435973,335873,1406,45205,41501,2
United Kingdom,01/09/2020,GB,52.378051,-1.435973,337168,1295,45984,41504,3
United Kingdom,02/09/2020,GB,52.378051,-1.435973,338676,1508,47098,41514,10
United Kingdom,03/09/2020,GB,52.378051,-1.435973,340411,1735,48302,41527,13
United Kingdom,04/09/2020,GB,52.378051,-1.435973,342351,1940,49609,41537,10
United Kingdom,05/09/2020,GB,52.378051,-1.435973,344164,1813,50734,41549,12
United Kingdom,06/09/2020,GB,52.378051,-1.435973,347152,2988,52896,41551,2
United Kingdom,07/09/2020,GB,52.378051,-1.435973,350100,2948,55120,41554,3
United Kingdom,08/09/2020,GB,52.378051,-1.435973,352560,2460,56971,41586,32
United Kingdom,09/09/2020,GB,52.378051,-1.435973,355219,2659,59189,41594,8
United Kingdom,10/09/2020,GB,52.378051,-1.435973,358138,2919,61550,41608,14
United Kingdom,11/09/2020,GB,52.378051,-1.435973,361677,3539,64320,41614,6
United Kingdom,12/09/2020,GB,52.378051,-1.435973,365174,3497,67042,41623,9
United Kingdom,13/09/2020,GB,52.378051,-1.435973,368504,3330,69618,41628,5
United Kingdom,14/09/2020,GB,52.378051,-1.435973,371123,2619,71489,41637,9
United Kingdom,15/09/2020,GB,52.378051,-1.435973,374228,3105,73886,41664,27
United Kingdom,16/09/2020,GB,52.378051,-1.435973,378219,3991,77292,41684,20
United Kingdom,17/09/2020,GB,52.378051,-1.435973,381614,3395,79919,41705,21
United Kingdom,18/09/2020,GB,52.378051,-1.435973,385936,4322,83380,41732,27
United Kingdom,19/09/2020,GB,52.378051,-1.435973,390452,4516,86998,41759,27
United Kingdom,20/09/2020,GB,52.378051,-1.435973,394608,4156,90377,41777,18
United Kingdom,21/09/2020,GB,52.378051,-1.435973,399045,4437,94061,41788,11
United Kingdom,22/09/2020,GB,52.378051,-1.435973,404124,5079,98177,41825,37
United Kingdom,23/09/2020,GB,52.378051,-1.435973,411023,6899,104372,41862,37
United Kingdom,24/09/2020,GB,52.378051,-1.435973,418380,7357,110808,41902,40
United Kingdom,25/09/2020,GB,52.378051,-1.435973,425898,7518,117354,41937,35
United Kingdom,26/09/2020,GB,52.378051,-1.435973,433477,7579,124038,41971,34
United Kingdom,27/09/2020,GB,52.378051,-1.435973,441190,7713,130988,41988,17
United Kingdom,28/09/2020,GB,52.378051,-1.435973,445852,4662,134577,42001,13
United Kingdom,29/09/2020,GB,52.378051,-1.435973,454968,9116,142809,42072,71
United Kingdom,30/09/2020,GB,52.378051,-1.435973,465125,10157,151779,42143,71
United Kingdom,01/10/2020,GB,52.378051,-1.435973,476172,11047,161766,42202,59
United Kingdom,02/10/2020,GB,52.378051,-1.435973,487926,11754,172339,42268,66
United Kingdom,03/10/2020,GB,52.378051,-1.435973,494996,7070,177926,42317,49
United Kingdom,04/10/2020,GB,52.378051,-1.435973,502977,7981,184806,42350,33
United Kingdom,05/10/2020,GB,52.378051,-1.435973,515571,12594,196346,42369,19
United Kingdom,06/10/2020,GB,52.378051,-1.435973,530113,14542,210108,42445,76
United Kingdom,07/10/2020,GB,52.378051,-1.435973,544275,14162,223138,42515,70
United Kingdom,08/10/2020,GB,52.378051,-1.435973,561815,17540,239809,42592,77
United Kingdom,09/10/2020,GB,52.378051,-1.435973,575678,13863,252424,42679,87
United Kingdom,10/10/2020,GB,52.378051,-1.435973,590844,15166,266503,42760,81
United Kingdom,11/10/2020,GB,52.378051,-1.435973,603716,12872,278049,42825,65
United Kingdom,12/10/2020,GB,52.378051,-1.435973,617686,13970,290827,42875,50
United Kingdom,13/10/2020,GB,52.378051,-1.435973,634920,17234,307076,43018,143
United Kingdom,14/10/2020,GB,52.378051,-1.435973,654642,19722,325514,43155,137
United Kingdom,15/10/2020,GB,52.378051,-1.435973,673607,18965,343330,43293,138
United Kingdom,16/10/2020,GB,52.378051,-1.435973,689257,15650,357362,43429,136
United Kingdom,17/10/2020,GB,52.378051,-1.435973,705427,16170,372141,43579,150
United Kingdom,18/10/2020,GB,52.378051,-1.435973,722408,16981,387981,43646,67
United Kingdom,19/10/2020,GB,52.378051,-1.435973,741211,18803,405006,43726,80
United Kingdom,20/10/2020,GB,52.378051,-1.435973,762541,21330,424702,43967,241
United Kingdom,21/10/2020,GB,52.378051,-1.435973,789225,26684,449971,44158,191
United Kingdom,22/10/2020,GB,52.378051,-1.435973,810468,21243,469588,44347,189
United Kingdom,23/10/2020,GB,52.378051,-1.435973,830998,20530,488218,44571,224
United Kingdom,24/10/2020,GB,52.378051,-1.435973,854010,23012,509182,44745,174
United Kingdom,25/10/2020,GB,52.378051,-1.435973,873800,19790,527057,44896,151
United Kingdom,26/10/2020,GB,52.378051,-1.435973,894690,20890,544890,44998,102
United Kingdom,27/10/2020,GB,52.378051,-1.435973,917574,22884,564478,45365,367
United Kingdom,28/10/2020,GB,52.378051,-1.435973,942275,24701,586485,45675,310
United Kingdom,29/10/2020,GB,52.378051,-1.435973,965340,23065,606681,45955,280
United Kingdom,30/10/2020,GB,52.378051,-1.435973,989745,24405,627970,46229,274
United Kingdom,31/10/2020,GB,52.378051,-1.435973,1011660,21915,646107,46555,326
United Kingdom,01/11/2020,GB,52.378051,-1.435973,1034914,23254,665783,46717,162
United Kingdom,02/11/2020,GB,52.378051,-1.435973,1053864,18950,681332,46853,136
United Kingdom,03/11/2020,GB,52.378051,-1.435973,1073882,20018,698384,47250,397
United Kingdom,04/11/2020,GB,52.378051,-1.435973,1099056,25174,720104,47742,492
United Kingdom,05/11/2020,GB,52.378051,-1.435973,1123197,24141,740013,48120,378
United Kingdom,06/11/2020,GB,52.378051,-1.435973,1146484,23287,759688,48475,355
United Kingdom,07/11/2020,GB,52.378051,-1.435973,1171441,24957,780046,48888,413
United Kingdom,08/11/2020,GB,52.378051,-1.435973,1192013,20572,796096,49044,156
United Kingdom,09/11/2020,GB,52.378051,-1.435973,1213363,21350,813163,49238,194
United Kingdom,10/11/2020,GB,52.378051,-1.435973,1233775,20412,828686,49770,532
United Kingdom,11/11/2020,GB,52.378051,-1.435973,1256725,22950,846203,50365,595
United Kingdom,12/11/2020,GB,52.378051,-1.435973,1290195,33470,872402,50928,563
United Kingdom,13/11/2020,GB,52.378051,-1.435973,1317496,27301,892159,51304,376
United Kingdom,14/11/2020,GB,52.378051,-1.435973,1344356,26860,911263,51766,462
United Kingdom,15/11/2020,GB,52.378051,-1.435973,1369318,24962,928652,51934,168
United Kingdom,16/11/2020,GB,52.378051,-1.435973,1390681,21363,942240,52147,213
United Kingdom,17/11/2020,GB,52.378051,-1.435973,1410732,20051,957133,52745,598
United Kingdom,18/11/2020,GB,52.378051,-1.435973,1430341,19609,967464,53274,529
United Kingdom,19/11/2020,GB,52.378051,-1.435973,1453256,22915,980031,53775,501
United Kingdom,20/11/2020,GB,52.378051,-1.435973,1473508,20252,989006,54285,510
United Kingdom,21/11/2020,GB,52.378051,-1.435973,1493383,19875,997060,54626,341
United Kingdom,22/11/2020,GB,52.378051,-1.435973,1512045,18662,1008580,55024,398
United Kingdom,23/11/2020,GB,52.378051,-1.435973,1527495,15450,1016005,55230,206
United Kingdom,24/11/2020,GB,52.378051,-1.435973,1538794,11299,1014239,55837,607
United Kingdom,25/11/2020,GB,52.378051,-1.435973,1557007,18213,1017611,56533,696
United Kingdom,26/11/2020,GB,52.378051,-1.435973,1573279,16272,1019716,57030,497
United Kingdom,27/11/2020,GB,52.378051,-1.435973,1589301,16022,1018055,57551,521
United Kingdom,28/11/2020,GB,52.378051,-1.435973,1605172,15871,1019939,58030,479
United Kingdom,29/11/2020,GB,52.378051,-1.435973,1617327,12155,1017128,58243,213
United Kingdom,30/11/2020,GB,52.378051,-1.435973,1629656,12329,1016536,58448,205
United Kingdom,01/12/2020,GB,52.378051,-1.435973,1643086,13430,1015587,59051,603
United Kingdom,02/12/2020,GB,52.378051,-1.435973,1659255,16169,1014406,59699,648
United Kingdom,03/12/2020,GB,52.378051,-1.435973,1674134,14879,1009744,60113,414
United Kingdom,04/12/2020,GB,52.378051,-1.435973,1690432,16298,1007136,60617,504
United Kingdom,05/12/2020,GB,52.378051,-1.435973,1705970,15538,1007003,61014,397
United Kingdom,06/12/2020,GB,52.378051,-1.435973,1723242,17272,1008336,61245,231
United Kingdom,07/12/2020,GB,52.378051,-1.435973,1737959,14717,1006068,61417,172
United Kingdom,08/12/2020,GB,52.378051,-1.435973,1750241,12282,999144,62033,616
United Kingdom,09/12/2020,GB,52.378051,-1.435973,1766819,16578,994457,62566,533
United Kingdom,10/12/2020,GB,52.378051,-1.435973,1787783,20964,988750,63082,516
United Kingdom,11/12/2020,GB,52.378051,-1.435973,1809454,21671,989254,63507,425
United Kingdom,12/12/2020,GB,52.378051,-1.435973,1830956,21502,990217,64026,519
United Kingdom,13/12/2020,GB,52.378051,-1.435973,1849403,18447,985849,64170,144
United Kingdom,14/12/2020,GB,52.378051,-1.435973,1869666,20263,986488,64402,232
United Kingdom,15/12/2020,GB,52.378051,-1.435973,1888116,18450,983748,64908,506
United Kingdom,16/12/2020,GB,52.378051,-1.435973,1913277,25161,986020,65520,612
United Kingdom,17/12/2020,GB,52.378051,-1.435973,1948660,35383,996866,66052,532
United Kingdom,18/12/2020,GB,52.378051,-1.435973,1977167,28507,1002316,66541,489
United Kingdom,19/12/2020,GB,52.378051,-1.435973,2004219,27052,1004950,67075,534
United Kingdom,20/12/2020,GB,52.378051,-1.435973,2040147,35928,1019116,67401,326
United Kingdom,21/12/2020,GB,52.378051,-1.435973,2073510,33363,1029223,67616,215
United Kingdom,22/12/2020,GB,52.378051,-1.435973,2110314,36804,1046591,68307,691
United Kingdom,23/12/2020,GB,52.378051,-1.435973,2149551,39237,1065669,69051,744
United Kingdom,24/12/2020,GB,52.378051,-1.435973,2188587,39036,1079605,69625,574
United Kingdom,25/12/2020,GB,52.378051,-1.435973,2221312,32725,1088033,70195,570
United Kingdom,26/12/2020,GB,52.378051,-1.435973,2257844,36532,1101541,70436,241
United Kingdom,27/12/2020,GB,52.378051,-1.435973,2288345,30501,1107166,70752,316
United Kingdom,28/12/2020,GB,52.378051,-1.435973,2329730,41385,1127809,71153,401
United Kingdom,29/12/2020,GB,52.378051,-1.435973,2382865,53135,1159352,71567,414
United Kingdom,30/12/2020,GB,52.378051,-1.435973,2432888,50023,1188598,72548,981
United Kingdom,31/12/2020,GB,52.378051,-1.435973,2488780,55892,1221109,73512,964
United Kingdom,01/01/2021,GB,52.378051,-1.435973,2542064,53284,1240826,74125,613
United Kingdom,02/01/2021,GB,52.378051,-1.435973,2599789,57725,1271230,74570,445
United Kingdom,03/01/2021,GB,52.378051,-1.435973,2654779,54990,1299425,75024,454
United Kingdom,04/01/2021,GB,52.378051,-1.435973,2713563,58784,1332940,75475,451
United Kingdom,05/01/2021,GB,52.378051,-1.435973,2774479,60916,1371895,76305,830
United Kingdom,06/01/2021,GB,52.378051,-1.435973,2836801,62322,1413631,77346,1041
United Kingdom,07/01/2021,GB,52.378051,-1.435973,2889419,52618,1446090,78508,1162
United Kingdom,08/01/2021,GB,52.378051,-1.435973,2957472,68053,1512818,79833,1325
United Kingdom,09/01/2021,GB,52.378051,-1.435973,3017409,59937,1529574,80868,1035
United Kingdom,10/01/2021,GB,52.378051,-1.435973,3072349,54940,1583951,81431,563
United Kingdom,11/01/2021,GB,52.378051,-1.435973,3118518,46169,1629591,81960,529
United Kingdom,12/01/2021,GB,52.378051,-1.435973,3164051,45533,1673881,83203,1243
United Kingdom,13/01/2021,GB,52.378051,-1.435973,3211576,47525,1719842,84767,1564
United Kingdom,14/01/2021,GB,52.378051,-1.435973,3260258,48682,1767276,86015,1248
United Kingdom,15/01/2021,GB,52.378051,-1.435973,3316015,55757,1725066,87295,1280
United Kingdom,16/01/2021,GB,52.378051,-1.435973,3357361,41346,1749665,88590,1295
United Kingdom,17/01/2021,GB,52.378051,-1.435973,3395959,38598,1771962,89261,671
United Kingdom,18/01/2021,GB,52.378051,-1.435973,3433494,37535,1797059,89860,599
United Kingdom,19/01/2021,GB,52.378051,-1.435973,3466849,33355,1816876,91470,1610
United Kingdom,20/01/2021,GB,52.378051,-1.435973,3505754,38905,1840945,93290,1820
United Kingdom,21/01/2021,GB,52.378051,-1.435973,3543646,37892,1862359,94580,1290
United Kingdom,22/01/2021,GB,52.378051,-1.435973,3583907,40261,1887304,95981,1401
United Kingdom,23/01/2021,GB,52.378051,-1.435973,3617459,33552,1903823,97329,1348
United Kingdom,24/01/2021,GB,52.378051,-1.435973,3647463,30004,1918124,97939,610
United Kingdom,25/01/2021,GB,52.378051,-1.435973,3669657,22194,1922908,98531,592
United Kingdom,26/01/2021,GB,52.378051,-1.435973,3689746,20089,1927100,100162,1631
United Kingdom,27/01/2021,GB,52.378051,-1.435973,3715054,25308,1939231,101887,1725
United Kingdom,28/01/2021,GB,52.378051,-1.435973,3743734,28680,1966672,103126,1239
United Kingdom,29/01/2021,GB,52.378051,-1.435973,3772813,29079,1994506,104371,1245
United Kingdom,30/01/2021,GB,52.378051,-1.435973,3796088,23275,2016581,105571,1200
United Kingdom,31/01/2021,GB,52.378051,-1.435973,3817176,21088,2037082,106158,587
United Kingdom,01/02/2021,GB,52.378051,-1.435973,3835783,18607,1961247,106564,406
United Kingdom,02/02/2021,GB,52.378051,-1.435973,3852623,16840,1956904,108013,1449
United Kingdom,03/02/2021,GB,52.378051,-1.435973,3871825,19202,1957577,109335,1322
United Kingdom,04/02/2021,GB,52.378051,-1.435973,3892459,20634,1953699,110250,915
United Kingdom,05/02/2021,GB,52.378051,-1.435973,3911573,19114,1937664,111264,1014
United Kingdom,06/02/2021,GB,52.378051,-1.435973,3929835,18262,1927871,112092,828
United Kingdom,07/02/2021,GB,52.378051,-1.435973,3945680,15845,1917586,112465,373
United Kingdom,08/02/2021,GB,52.378051,-1.435973,3959784,14104,1896100,112798,333
United Kingdom,09/02/2021,GB,52.378051,-1.435973,3972148,12364,1874648,113850,1052
United Kingdom,10/02/2021,GB,52.378051,-1.435973,3985161,13013,1851466,114851,1001
United Kingdom,11/02/2021,GB,52.378051,-1.435973,3998655,13494,1826865,115529,678
United Kingdom,12/02/2021,GB,52.378051,-1.435973,4013798,15143,1803504,116287,758
United Kingdom,13/02/2021,GB,52.378051,-1.435973,4027106,13308,1784867,116908,621
United Kingdom,14/02/2021,GB,52.378051,-1.435973,4038078,10972,1760397,117166,258
United Kingdom,15/02/2021,GB,52.378051,-1.435973,4047843,9765,1740041,117396,230
United Kingdom,16/02/2021,GB,52.378051,-1.435973,4058467,10624,1709073,118195,799
