country,date,orderedDays,CountryCode,latitude,longitude,totalVaccinations,peopleVaccinated,peopleFullyVaccinated,dailyVaccinationsRaw,dailyVaccinations,totalVaccinationsPerHundred,peopleVaccinatedPerHundred,peopleFullyVaccinatedPerHundred,dailyVaccinationsPerMillion,vaccines
Monaco,2021-03-07,85,MC,43.750298,7.412841,15612,8449,7163,1317,238,39.78,21.53,18.25,2648,Sputnik V
Monaco,2021-03-08,86,MC,43.750298,7.412841,15612,8449,7163,1317,220,39.78,21.53,18.25,43,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Monaco,2021-03-09,87,MC,43.750298,7.412841,15612,8449,7163,1317,201,39.78,21.53,18.25,3400,Pfizer/BioNTech
Monaco,2021-03-10,88,MC,43.750298,7.412841,15612,8449,7163,1317,183,39.78,21.53,18.25,627,Sputnik V
Monaco,2021-03-11,89,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,695,"Oxford/AstraZeneca, Sinovac"
Monaco,2021-03-12,90,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,4177,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Monaco,2021-03-13,91,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,2552,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Monaco,2021-03-14,92,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,333,"Pfizer/BioNTech, Sinovac"
Monaco,2021-03-15,93,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,365,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Monaco,2021-03-16,94,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,45,Pfizer/BioNTech
Monaco,2021-03-17,95,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,2483,Pfizer/BioNTech
Monaco,2021-03-18,96,MC,43.750298,7.412841,15612,8449,7163,1317,165,39.78,21.53,18.25,12271,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Monaco,2021-03-19,97,MC,43.750298,7.412841,18081,9750,8331,1317,165,46.07,24.84,21.23,1886,Pfizer/BioNTech
Mongolia,2021-02-22,72,MN,46.862496,103.846656,0,9750,8331,1317,165,0,24.84,21.23,24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-02-23,73,MN,46.862496,103.846656,0,9750,8331,1317,1037,0,24.84,21.23,5936,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-02-24,74,MN,46.862496,103.846656,0,9750,8331,1317,1037,0,24.84,21.23,1132,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-02-25,75,MN,46.862496,103.846656,3112,9750,8331,1317,1037,0.09,24.84,21.23,120,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-02-26,76,MN,46.862496,103.846656,4926,9750,8331,1814,1232,0.15,24.84,21.23,2063,Pfizer/BioNTech
Mongolia,2021-02-27,77,MN,46.862496,103.846656,6808,9750,8331,1882,1362,0.21,24.84,21.23,1229,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-02-28,78,MN,46.862496,103.846656,6808,9750,8331,1882,1286,0.21,24.84,21.23,571,Pfizer/BioNTech
Mongolia,2021-03-01,79,MN,46.862496,103.846656,6808,9750,8331,1882,1232,0.21,24.84,21.23,2937,Pfizer/BioNTech
Mongolia,2021-03-02,80,MN,46.862496,103.846656,9531,9750,8331,1882,1213,0.29,24.84,21.23,2409,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Mongolia,2021-03-03,81,MN,46.862496,103.846656,9531,9750,8331,1882,1327,0.29,24.84,21.23,1554,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-04,82,MN,46.862496,103.846656,13200,9750,8331,1882,1441,0.4,24.84,21.23,89,"Covaxin, Oxford/AstraZeneca"
Mongolia,2021-03-05,83,MN,46.862496,103.846656,13200,9750,8331,1882,1404,0.4,24.84,21.23,9620,Sinovac
Mongolia,2021-03-06,84,MN,46.862496,103.846656,13200,9750,8331,1882,1357,0.4,24.84,21.23,4919,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-07,85,MN,46.862496,103.846656,13200,9750,8331,1882,1450,0.4,24.84,21.23,849,"Moderna, Pfizer/BioNTech"
Mongolia,2021-03-08,86,MN,46.862496,103.846656,13200,9750,8331,1882,1542,0.4,24.84,21.23,7492,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-09,87,MN,46.862496,103.846656,20976,9750,8331,1882,1635,0.64,24.84,21.23,392,"Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-10,88,MN,46.862496,103.846656,30446,9750,8331,9470,2726,0.93,24.84,21.23,279,"Pfizer/BioNTech, Sinopharm/Beijing"
Mongolia,2021-03-11,89,MN,46.862496,103.846656,48265,9750,8331,17819,5009,1.47,24.84,21.23,5201,Sputnik V
Mongolia,2021-03-12,90,MN,46.862496,103.846656,67489,9750,8331,19224,7533,2.06,24.84,21.23,4572,Pfizer/BioNTech
Mongolia,2021-03-13,91,MN,46.862496,103.846656,84017,9750,8331,16528,9672,2.56,24.84,21.23,1523,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-14,92,MN,46.862496,103.846656,100000,9750,8331,15983,11733,3.05,24.84,21.23,2688,"Moderna, Pfizer/BioNTech"
Mongolia,2021-03-15,93,MN,46.862496,103.846656,118294,9750,8331,18294,14125,3.61,24.84,21.23,2703,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-16,94,MN,46.862496,103.846656,126449,9750,8331,8155,15068,3.86,24.84,21.23,356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mongolia,2021-03-17,95,MN,46.862496,103.846656,139636,9750,8331,13187,15599,4.26,24.84,21.23,60,Oxford/AstraZeneca
Mongolia,2021-03-18,96,MN,46.862496,103.846656,171535,9750,8331,31899,17610,5.23,24.84,21.23,2311,Pfizer/BioNTech
Mongolia,2021-03-19,97,MN,46.862496,103.846656,189969,9750,8331,18434,17497,5.79,24.84,21.23,32,Oxford/AstraZeneca
Mongolia,2021-03-20,98,MN,46.862496,103.846656,204121,9750,8331,14152,17158,6.23,24.84,21.23,487,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Mongolia,2021-03-21,99,MN,46.862496,103.846656,209278,9750,8331,5157,15611,6.38,24.84,21.23,707,Pfizer/BioNTech
Montenegro,2021-02-20,70,ME,42.708678,19.37439,0,0,8331,5157,15611,0,0,21.23,2345,"Oxford/AstraZeneca, Sinopharm/Beijing"
Montenegro,2021-02-21,71,ME,42.708678,19.37439,0,0,8331,5157,223,0,0,21.23,2612,Oxford/AstraZeneca
Montenegro,2021-02-22,72,ME,42.708678,19.37439,0,0,8331,5157,223,0,0,21.23,3818,Oxford/AstraZeneca
Montenegro,2021-02-23,73,ME,42.708678,19.37439,0,0,8331,5157,223,0,0,21.23,1141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-02-24,74,ME,42.708678,19.37439,0,0,8331,5157,223,0,0,21.23,483,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-02-25,75,ME,42.708678,19.37439,1113,1113,8331,5157,223,0.18,0.18,21.23,322,"Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-02-26,76,ME,42.708678,19.37439,1288,1288,8331,175,215,0.21,0.21,21.23,269,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Montenegro,2021-02-27,77,ME,42.708678,19.37439,1288,1288,8331,175,196,0.21,0.21,21.23,4324,Pfizer/BioNTech
Montenegro,2021-02-28,78,ME,42.708678,19.37439,1288,1288,8331,175,175,0.21,0.21,21.23,20643,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-01,79,ME,42.708678,19.37439,1531,1531,8331,175,155,0.24,0.24,21.23,2565,"Moderna, Pfizer/BioNTech"
Montenegro,2021-03-02,80,ME,42.708678,19.37439,1531,1531,8331,175,152,0.24,0.24,21.23,1957,Pfizer/BioNTech
Montenegro,2021-03-03,81,ME,42.708678,19.37439,1927,1927,8331,175,148,0.31,0.31,21.23,2258,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-04,82,ME,42.708678,19.37439,1927,1927,8331,175,139,0.31,0.31,21.23,627,"EpiVacCorona, Sputnik V"
Montenegro,2021-03-05,83,ME,42.708678,19.37439,2250,2250,8331,175,137,0.36,0.36,21.23,2078,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Montenegro,2021-03-06,84,ME,42.708678,19.37439,2406,2406,8331,156,148,0.38,0.38,21.23,2189,"Oxford/AstraZeneca, Sinopharm/Beijing"
Montenegro,2021-03-07,85,ME,42.708678,19.37439,2406,2406,8331,156,183,0.38,0.38,21.23,2,"Moderna, Pfizer/BioNTech"
Montenegro,2021-03-08,86,ME,42.708678,19.37439,3062,3062,8331,156,219,0.49,0.49,21.23,3347,"Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-09,87,ME,42.708678,19.37439,3062,3062,8331,156,202,0.49,0.49,21.23,22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-10,88,ME,42.708678,19.37439,3062,3062,8331,156,184,0.49,0.49,21.23,5773,"Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-11,89,ME,42.708678,19.37439,3062,3062,8331,156,172,0.49,0.49,21.23,5188,"Moderna, Pfizer/BioNTech"
Montenegro,2021-03-12,90,ME,42.708678,19.37439,3374,3374,8331,156,161,0.54,0.54,21.23,7444,Sinovac
Montenegro,2021-03-13,91,ME,42.708678,19.37439,3374,3374,8331,156,168,0.54,0.54,21.23,36,"Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-14,92,ME,42.708678,19.37439,3793,3793,8331,156,151,0.6,0.6,21.23,172,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Montenegro,2021-03-15,93,ME,42.708678,19.37439,3793,3793,8331,156,192,0.6,0.6,21.23,41,Pfizer/BioNTech
Montenegro,2021-03-16,94,ME,42.708678,19.37439,5021,5021,8331,156,269,0.8,0.8,21.23,376,Sputnik V
Montenegro,2021-03-17,95,ME,42.708678,19.37439,5730,5730,8331,709,359,0.91,0.91,21.23,1035,Pfizer/BioNTech
Montenegro,2021-03-18,96,ME,42.708678,19.37439,6085,6085,8331,355,398,0.97,0.97,21.23,5733,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Montenegro,2021-03-19,97,ME,42.708678,19.37439,6849,6517,332,764,496,1.09,1.04,0.05,1033,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montenegro,2021-03-20,98,ME,42.708678,19.37439,7298,6837,461,449,531,1.16,1.09,0.07,189,Sinovac
Montserrat,2021-02-08,58,MS,16.742498,-62.187366,0,0,461,449,531,0,0,0.07,1965,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Montserrat,2021-02-09,59,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,979,Oxford/AstraZeneca
Montserrat,2021-02-10,60,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,4532,Sputnik V
Montserrat,2021-02-11,61,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,796,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-12,62,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,10954,Pfizer/BioNTech
Montserrat,2021-02-13,63,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,44,Sputnik V
Montserrat,2021-02-14,64,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,1526,"Oxford/AstraZeneca, Sinovac"
Montserrat,2021-02-15,65,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,523,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-16,66,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,9892,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-17,67,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,42,"Pfizer/BioNTech, Sinovac"
Montserrat,2021-02-18,68,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,966,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Montserrat,2021-02-19,69,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,1901,Pfizer/BioNTech
Montserrat,2021-02-20,70,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,148,Pfizer/BioNTech
Montserrat,2021-02-21,71,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,1469,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-22,72,MS,16.742498,-62.187366,0,0,461,449,43,0,0,0.07,3677,Pfizer/BioNTech
Montserrat,2021-02-23,73,MS,16.742498,-62.187366,652,652,461,449,43,13.04,13.04,0.07,464,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-24,74,MS,16.742498,-62.187366,652,652,461,449,40,13.04,13.04,0.07,292,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-25,75,MS,16.742498,-62.187366,652,652,461,449,36,13.04,13.04,0.07,1633,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-26,76,MS,16.742498,-62.187366,652,652,461,449,33,13.04,13.04,0.07,3572,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-02-27,77,MS,16.742498,-62.187366,652,652,461,449,29,13.04,13.04,0.07,3095,Pfizer/BioNTech
Montserrat,2021-02-28,78,MS,16.742498,-62.187366,652,652,461,449,26,13.04,13.04,0.07,5556,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-03-01,79,MS,16.742498,-62.187366,652,652,461,449,22,13.04,13.04,0.07,180,Pfizer/BioNTech
Montserrat,2021-03-02,80,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,2586,Pfizer/BioNTech
Montserrat,2021-03-03,81,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,2529,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Montserrat,2021-03-04,82,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,1756,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-03-05,83,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,1985,"Covaxin, Oxford/AstraZeneca"
Montserrat,2021-03-06,84,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,2350,Sinovac
Montserrat,2021-03-07,85,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,24606,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-03-08,86,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,2615,"Moderna, Pfizer/BioNTech"
Montserrat,2021-03-09,87,MS,16.742498,-62.187366,652,652,461,449,19,13.04,13.04,0.07,1356,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Montserrat,2021-03-10,88,MS,16.742498,-62.187366,932,892,40,449,19,18.64,17.84,0.8,2702,"Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-01-28,47,MA,31.791702,-7.09262,0,892,40,449,19,0,17.84,0.8,34,"Pfizer/BioNTech, Sinopharm/Beijing"
Morocco,2021-01-29,48,MA,31.791702,-7.09262,0,892,40,449,45000,0,17.84,0.8,3818,Sputnik V
Morocco,2021-01-30,49,MA,31.791702,-7.09262,90000,892,40,449,45000,0.24,17.84,0.8,695,Pfizer/BioNTech
Morocco,2021-01-31,50,MA,31.791702,-7.09262,126000,892,40,36000,42000,0.34,17.84,0.8,28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-01,51,MA,31.791702,-7.09262,200081,892,40,74081,50020,0.54,17.84,0.8,4610,"Moderna, Pfizer/BioNTech"
Morocco,2021-02-02,52,MA,31.791702,-7.09262,257291,892,40,57210,51458,0.7,17.84,0.8,2479,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-03,53,MA,31.791702,-7.09262,308398,892,40,51107,51400,0.84,17.84,0.8,355,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-04,54,MA,31.791702,-7.09262,351723,892,40,43325,50246,0.95,17.84,0.8,425,Oxford/AstraZeneca
Morocco,2021-02-05,55,MA,31.791702,-7.09262,408235,892,40,56512,51891,1.11,17.84,0.8,45,Pfizer/BioNTech
Morocco,2021-02-06,56,MA,31.791702,-7.09262,463966,892,40,55731,53424,1.26,17.84,0.8,2513,Oxford/AstraZeneca
Morocco,2021-02-07,57,MA,31.791702,-7.09262,463966,892,40,55731,54437,1.26,17.84,0.8,11308,"Oxford/AstraZeneca, Pfizer/BioNTech, Sputnik V"
Morocco,2021-02-08,58,MA,31.791702,-7.09262,550149,892,40,55731,50010,1.49,17.84,0.8,1955,Pfizer/BioNTech
Morocco,2021-02-09,59,MA,31.791702,-7.09262,615181,892,40,65032,51127,1.67,17.84,0.8,22,"Oxford/AstraZeneca, Sinopharm/Beijing"
Morocco,2021-02-10,60,MA,31.791702,-7.09262,746116,892,40,130935,62531,2.02,17.84,0.8,6283,Oxford/AstraZeneca
Morocco,2021-02-11,61,MA,31.791702,-7.09262,855318,892,40,109202,71942,2.32,17.84,0.8,1149,Oxford/AstraZeneca
Morocco,2021-02-12,62,MA,31.791702,-7.09262,1112103,892,40,256785,100553,3.01,17.84,0.8,141,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-13,63,MA,31.791702,-7.09262,1388539,892,40,276436,132082,3.76,17.84,0.8,2063,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-14,64,MA,31.791702,-7.09262,1388539,892,40,276436,148680,3.76,17.84,0.8,1264,"Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-15,65,MA,31.791702,-7.09262,1707091,892,40,276436,165277,4.62,17.84,0.8,582,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Morocco,2021-02-16,66,MA,31.791702,-7.09262,1904169,892,40,197078,184141,5.16,17.84,0.8,2596,Pfizer/BioNTech
Morocco,2021-02-17,67,MA,31.791702,-7.09262,2081013,892,40,176844,190700,5.64,17.84,0.8,2660,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-18,68,MA,31.791702,-7.09262,2233123,892,40,152110,196829,6.05,17.84,0.8,1642,"Moderna, Pfizer/BioNTech"
Morocco,2021-02-19,69,MA,31.791702,-7.09262,2362150,2357283,4867,129027,178578,6.4,6.39,0.01,130,Pfizer/BioNTech
Morocco,2021-02-20,70,MA,31.791702,-7.09262,2461192,2447716,13476,99042,153236,6.67,6.63,0.04,9766,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-21,71,MA,31.791702,-7.09262,2461192,2447716,13476,99042,138660,6.67,6.63,0.04,5030,"EpiVacCorona, Sputnik V"
Morocco,2021-02-22,72,MA,31.791702,-7.09262,2575684,2552017,23667,99042,124085,6.98,6.91,0.06,879,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Morocco,2021-02-23,73,MA,31.791702,-7.09262,2667091,2635859,31232,91407,108989,7.23,7.14,0.08,7492,"Oxford/AstraZeneca, Sinopharm/Beijing"
Morocco,2021-02-24,74,MA,31.791702,-7.09262,2948945,2911635,37310,281854,123990,7.99,7.89,0.1,376,"Moderna, Pfizer/BioNTech"
Morocco,2021-02-25,75,MA,31.791702,-7.09262,3204105,3160479,43626,255160,138712,8.68,8.56,0.12,247,"Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-26,76,MA,31.791702,-7.09262,3424295,3327858,96437,220190,151735,9.28,9.02,0.26,4401,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-27,77,MA,31.791702,-7.09262,3597903,3435997,161906,173608,162387,9.75,9.31,0.44,4745,"Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-02-28,78,MA,31.791702,-7.09262,3597903,3435997,161906,173608,168763,9.75,9.31,0.44,1523,"Moderna, Pfizer/BioNTech"
Morocco,2021-03-01,79,MA,31.791702,-7.09262,3801650,3568670,232980,173608,175138,10.3,9.67,0.63,2641,Sinovac
Morocco,2021-03-02,80,MA,31.791702,-7.09262,3951325,3657468,293857,149675,183462,10.71,9.91,0.8,2789,"Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-03-03,81,MA,31.791702,-7.09262,4105862,3745173,360689,154537,165274,11.12,10.15,0.98,366,"Johnson&Johnson, Moderna, Pfizer/BioNTech"
Morocco,2021-03-04,82,MA,31.791702,-7.09262,4233129,3820097,413032,127267,147003,11.47,10.35,1.12,60,Pfizer/BioNTech
Morocco,2021-03-05,83,MA,31.791702,-7.09262,4377629,3877687,499942,144500,136191,11.86,10.51,1.35,2188,Sputnik V
Morocco,2021-03-06,84,MA,31.791702,-7.09262,4492557,3913615,578942,114928,127808,12.17,10.6,1.57,28,Pfizer/BioNTech
Morocco,2021-03-07,85,MA,31.791702,-7.09262,4492557,3913615,578942,114928,121878,12.17,10.6,1.57,406,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V"
Morocco,2021-03-08,86,MA,31.791702,-7.09262,4613292,3961941,651351,114928,115949,12.5,10.73,1.76,13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-03-09,87,MA,31.791702,-7.09262,4734200,4017087,717113,120908,111839,12.83,10.88,1.94,2355,Sinovac
Morocco,2021-03-10,88,MA,31.791702,-7.09262,4934283,4080009,854274,200083,118346,13.37,11.05,2.31,2644,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Morocco,2021-03-11,89,MA,31.791702,-7.09262,5102685,4130606,972079,168402,124222,13.82,11.19,2.63,3818,Oxford/AstraZeneca
Morocco,2021-03-12,90,MA,31.791702,-7.09262,5394092,4169133,1224959,291407,145209,14.61,11.3,3.32,1158,Sputnik V
Morocco,2021-03-13,91,MA,31.791702,-7.09262,5682508,4210770,1471738,288416,169993,15.4,11.41,3.99,483,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-03-14,92,MA,31.791702,-7.09262,5682508,4210770,1471738,288416,183532,15.4,11.41,3.99,322,Pfizer/BioNTech
Morocco,2021-03-15,93,MA,31.791702,-7.09262,5992783,4225311,1767472,288416,197070,16.24,11.45,4.79,301,Sputnik V
Morocco,2021-03-16,94,MA,31.791702,-7.09262,6197382,4236386,1960996,204599,209026,16.79,11.48,5.31,4306,"Oxford/AstraZeneca, Sinovac"
Morocco,2021-03-17,95,MA,31.791702,-7.09262,6360732,4244651,2116081,163350,203778,17.23,11.5,5.73,17521,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-03-18,96,MA,31.791702,-7.09262,6360732,4244651,2116081,163350,197609,17.23,11.5,5.73,2565,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Morocco,2021-03-19,97,MA,31.791702,-7.09262,6611161,4258813,2352348,163350,173867,17.91,11.54,6.37,2003,"Pfizer/BioNTech, Sinovac"
Morocco,2021-03-20,98,MA,31.791702,-7.09262,6687548,4264168,2423380,76387,143577,18.12,11.55,6.57,2272,"Sinopharm/Beijing, Sinopharm/Wuhan, Sinovac"
Morocco,2021-03-21,99,MA,31.791702,-7.09262,6687548,4264168,2423380,76387,128126,18.12,11.55,6.57,627,Pfizer/BioNTech
Morocco,2021-03-22,100,MA,31.791702,-7.09262,6781503,4264761,2516742,76387,112674,18.37,11.55,6.82,2144,Pfizer/BioNTech
Mozambique,2021-03-07,85,MZ,-18.665695,35.529562,0,0,2516742,76387,112674,0,0,6.82,2216,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mozambique,2021-03-08,86,MZ,-18.665695,35.529562,0,0,2516742,76387,7740,0,0,6.82,2,Pfizer/BioNTech
Mozambique,2021-03-09,87,MZ,-18.665695,35.529562,0,0,2516742,76387,7740,0,0,6.82,3282,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mozambique,2021-03-10,88,MZ,-18.665695,35.529562,0,0,2516742,76387,7740,0,0,6.82,22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mozambique,2021-03-11,89,MZ,-18.665695,35.529562,0,0,2516742,76387,7740,0,0,6.82,5816,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mozambique,2021-03-12,90,MZ,-18.665695,35.529562,0,0,2516742,76387,7740,0,0,6.82,5434,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Mozambique,2021-03-13,91,MZ,-18.665695,35.529562,46439,46439,2516742,76387,7740,0.15,0.15,6.82,2589,Pfizer/BioNTech
Myanmar,2021-01-26,45,MM,21.913965,95.956223,0,0,2516742,76387,7740,0,0,6.82,42,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Myanmar,2021-01-27,46,MM,21.913965,95.956223,3800,3800,2516742,3800,3800,0.01,0.01,6.82,194,Pfizer/BioNTech
Myanmar,2021-01-28,47,MM,21.913965,95.956223,3800,3800,2516742,3800,22800,0.01,0.01,6.82,46,Pfizer/BioNTech
Myanmar,2021-01-29,48,MM,21.913965,95.956223,3800,3800,2516742,3800,29133,0.01,0.01,6.82,357,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech, Sinopharm/Beijing, Sputnik V"
Myanmar,2021-01-30,49,MM,21.913965,95.956223,3800,3800,2516742,3800,32300,0.01,0.01,6.82,1152,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Myanmar,2021-01-31,50,MM,21.913965,95.956223,3800,3800,2516742,3800,34200,0.01,0.01,6.82,5466,"Covaxin, Oxford/AstraZeneca"
Myanmar,2021-02-01,51,MM,21.913965,95.956223,3800,3800,2516742,3800,35467,0.01,0.01,6.82,1200,Sinovac
Myanmar,2021-02-02,52,MM,21.913965,95.956223,3800,3800,2516742,3800,36371,0.01,0.01,6.82,219,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Myanmar,2021-02-03,53,MM,21.913965,95.956223,3800,3800,2516742,3800,41800,0.01,0.01,6.82,2124,"Moderna, Pfizer/BioNTech"
Myanmar,2021-02-04,54,MM,21.913965,95.956223,3800,3800,2516742,3800,41800,0.01,0.01,6.82,1149,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech"
Myanmar,2021-02-05,55,MM,21.913965,95.956223,380000,380000,2516742,3800,41800,0.7,0.7,6.82,4532,"Oxford/AstraZeneca, Pfizer/BioNTech"
Nepal,2021-01-26,45,NP,28.394857,84.124008,0,380000,2516742,3800,41800,0,0.7,6.82,738,"Pfizer/BioNTech, Sinopharm/Beijing"
Nepal,2021-01-27,46,NP,28.394857,84.124008,0,380000,2516742,3800,18862,0,0.7,6.82,10537,Sputnik V
