,country,date,CountryCode,latitude,longitude,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
7866,Kuwait,17/02/2021,KW,29.31166,47.481766,180505,1017,11066,1019,5
7867,Kuwait,18/02/2021,KW,29.31166,47.481766,181484,979,11051,1027,8
7868,Kuwait,19/02/2021,KW,29.31166,47.481766,182460,976,11100,1034,7
7869,Kuwait,20/02/2021,KW,29.31166,47.481766,183322,862,11023,1039,5
7870,Kuwait,21/02/2021,KW,29.31166,47.481766,184090,768,10819,1044,5
7871,Kuwait,22/02/2021,KW,29.31166,47.481766,184989,899,10758,1049,5
7872,Kuwait,23/02/2021,KW,29.31166,47.481766,186004,1015,10859,1057,8
7873,Kuwait,24/02/2021,KW,29.31166,47.481766,187005,1001,10895,1062,5
7874,Kuwait,25/02/2021,KW,29.31166,47.481766,188024,1019,10938,1067,5
7875,Kuwait,26/02/2021,KW,29.31166,47.481766,189046,1022,10841,1072,5
7876,Kuwait,27/02/2021,KW,29.31166,47.481766,189890,844,10615,1078,6
7877,Kuwait,28/02/2021,KW,29.31166,47.481766,190852,962,10560,1083,5
7878,Kuwait,01/03/2021,KW,29.31166,47.481766,192031,1179,10791,1085,2
7879,Kuwait,02/03/2021,KW,29.31166,47.481766,193372,1341,11161,1092,7
7880,Kuwait,03/03/2021,KW,29.31166,47.481766,194781,1409,11488,1097,5
7881,Kuwait,04/03/2021,KW,29.31166,47.481766,196497,1716,12071,1105,8
7882,Kuwait,05/03/2021,KW,29.31166,47.481766,198110,1613,12758,1113,8
7883,Kuwait,06/03/2021,KW,29.31166,47.481766,199428,1318,13077,1120,7
7884,Kuwait,07/03/2021,KW,29.31166,47.481766,200572,1144,13258,1127,7
7885,Kuwait,08/03/2021,KW,29.31166,47.481766,201898,1326,13643,1133,6
7886,Kuwait,09/03/2021,KW,29.31166,47.481766,203055,1157,13747,1141,8
7887,Kuwait,10/03/2021,KW,29.31166,47.481766,204388,1333,14089,1144,3
7888,Kuwait,11/03/2021,KW,29.31166,47.481766,205893,1505,14510,1148,4
7889,Kuwait,12/03/2021,KW,29.31166,47.481766,207249,1356,14676,1156,8
7890,Kuwait,13/03/2021,KW,29.31166,47.481766,208460,1211,14513,1165,9
7891,Kuwait,14/03/2021,KW,29.31166,47.481766,209523,1063,14179,1172,7
7892,Kuwait,15/03/2021,KW,29.31166,47.481766,210855,1332,14169,1179,7
7893,Kuwait,16/03/2021,KW,29.31166,47.481766,212169,1314,14162,1186,7
7894,Kuwait,17/03/2021,KW,29.31166,47.481766,213673,1504,14206,1194,8
7895,Kuwait,18/03/2021,KW,29.31166,47.481766,215067,1394,14316,1202,8
7896,Kuwait,19/03/2021,KW,29.31166,47.481766,216586,1519,14554,1210,8
7897,Kuwait,20/03/2021,KW,29.31166,47.481766,217933,1347,14510,1215,5
7898,Kuwait,21/03/2021,KW,29.31166,47.481766,219125,1192,14360,1226,11
7899,Kuwait,22/03/2021,KW,29.31166,47.481766,220455,1330,14244,1233,7
7900,Kyrgyzstan,13/12/2020,KG,41.20438,74.766098,77356,297,5857,1307,0
7901,Kyrgyzstan,14/12/2020,KG,41.20438,74.766098,77674,318,5912,1312,5
7902,Kyrgyzstan,15/12/2020,KG,41.20438,74.766098,77910,236,5727,1316,4
7903,Kyrgyzstan,16/12/2020,KG,41.20438,74.766098,78151,241,5564,1317,1
7904,Kyrgyzstan,17/12/2020,KG,41.20438,74.766098,78415,264,5438,1321,4
7905,Kyrgyzstan,18/12/2020,KG,41.20438,74.766098,78679,264,5304,1324,3
7906,Kyrgyzstan,19/12/2020,KG,41.20438,74.766098,78911,232,5124,1328,4
7907,Kyrgyzstan,20/12/2020,KG,41.20438,74.766098,79122,211,5012,1330,2
7908,Kyrgyzstan,21/12/2020,KG,41.20438,74.766098,79254,132,4918,1331,1
7909,Kyrgyzstan,22/12/2020,KG,41.20438,74.766098,79429,175,4794,1335,4
7910,Kyrgyzstan,23/12/2020,KG,41.20438,74.766098,79659,230,4761,1337,2
7911,Kyrgyzstan,24/12/2020,KG,41.20438,74.766098,79845,186,4635,1340,3
7912,Kyrgyzstan,25/12/2020,KG,41.20438,74.766098,80025,180,4508,1340,0
7913,Kyrgyzstan,26/12/2020,KG,41.20438,74.766098,80182,157,4361,1344,4
7914,Kyrgyzstan,27/12/2020,KG,41.20438,74.766098,80373,191,4205,1348,4
7915,Kyrgyzstan,28/12/2020,KG,41.20438,74.766098,80535,162,4129,1349,1
7916,Kyrgyzstan,29/12/2020,KG,41.20438,74.766098,80654,119,3967,1353,4
7917,Kyrgyzstan,30/12/2020,KG,41.20438,74.766098,80843,189,3865,1354,1
7918,Kyrgyzstan,31/12/2020,KG,41.20438,74.766098,81034,191,3761,1355,1
7919,Kyrgyzstan,01/01/2021,KG,41.20438,74.766098,81156,122,3652,1356,1
7920,Kyrgyzstan,02/01/2021,KG,41.20438,74.766098,81214,58,3505,1358,2
7921,Kyrgyzstan,03/01/2021,KG,41.20438,74.766098,81305,91,3383,1359,1
7922,Kyrgyzstan,04/01/2021,KG,41.20438,74.766098,81388,83,3300,1360,1
7923,Kyrgyzstan,05/01/2021,KG,41.20438,74.766098,81512,124,3197,1360,0
7924,Kyrgyzstan,06/01/2021,KG,41.20438,74.766098,81656,144,3125,1361,1
7925,Kyrgyzstan,07/01/2021,KG,41.20438,74.766098,81826,170,3087,1363,2
7926,Kyrgyzstan,08/01/2021,KG,41.20438,74.766098,81991,165,3079,1365,2
7927,Kyrgyzstan,09/01/2021,KG,41.20438,74.766098,82138,147,3020,1367,2
7928,Kyrgyzstan,10/01/2021,KG,41.20438,74.766098,82273,135,3002,1369,2
7929,Kyrgyzstan,11/01/2021,KG,41.20438,74.766098,82380,107,3006,1371,2
7930,Kyrgyzstan,12/01/2021,KG,41.20438,74.766098,82495,115,2940,1374,3
7931,Kyrgyzstan,13/01/2021,KG,41.20438,74.766098,82587,92,2854,1375,1
7932,Kyrgyzstan,14/01/2021,KG,41.20438,74.766098,82723,136,2782,1378,3
7933,Kyrgyzstan,15/01/2021,KG,41.20438,74.766098,82857,134,2761,1381,3
7934,Kyrgyzstan,16/01/2021,KG,41.20438,74.766098,82986,129,2738,1382,1
7935,Kyrgyzstan,17/01/2021,KG,41.20438,74.766098,83109,123,2731,1384,2
7936,Kyrgyzstan,18/01/2021,KG,41.20438,74.766098,83178,69,2687,1387,3
7937,Kyrgyzstan,19/01/2021,KG,41.20438,74.766098,83268,90,2629,1390,3
7938,Kyrgyzstan,20/01/2021,KG,41.20438,74.766098,83430,162,2665,1392,2
7939,Kyrgyzstan,21/01/2021,KG,41.20438,74.766098,83585,155,2682,1394,2
7940,Kyrgyzstan,22/01/2021,KG,41.20438,74.766098,83703,118,2643,1396,2
7941,Kyrgyzstan,23/01/2021,KG,41.20438,74.766098,83796,93,2626,1398,2
7942,Kyrgyzstan,24/01/2021,KG,41.20438,74.766098,83900,104,2573,1400,2
7943,Kyrgyzstan,25/01/2021,KG,41.20438,74.766098,83971,71,2545,1401,1
7944,Kyrgyzstan,26/01/2021,KG,41.20438,74.766098,84068,97,2484,1402,1
7945,Kyrgyzstan,27/01/2021,KG,41.20438,74.766098,84175,107,2440,1405,3
7946,Kyrgyzstan,28/01/2021,KG,41.20438,74.766098,84303,128,2414,1408,3
7947,Kyrgyzstan,29/01/2021,KG,41.20438,74.766098,84377,74,2325,1409,1
7948,Kyrgyzstan,30/01/2021,KG,41.20438,74.766098,84453,76,2261,1411,2
7949,Kyrgyzstan,31/01/2021,KG,41.20438,74.766098,84529,76,2221,1412,1
7950,Kyrgyzstan,01/02/2021,KG,41.20438,74.766098,84588,59,2189,1412,0
7951,Kyrgyzstan,02/02/2021,KG,41.20438,74.766098,84646,58,2130,1414,2
7952,Kyrgyzstan,03/02/2021,KG,41.20438,74.766098,84762,116,2115,1415,1
7953,Kyrgyzstan,04/02/2021,KG,41.20438,74.766098,84832,70,2080,1418,3
7954,Kyrgyzstan,05/02/2021,KG,41.20438,74.766098,84920,88,2056,1420,2
7955,Kyrgyzstan,06/02/2021,KG,41.20438,74.766098,84992,72,2027,1423,3
7956,Kyrgyzstan,07/02/2021,KG,41.20438,74.766098,85071,79,2010,1426,3
7957,Kyrgyzstan,08/02/2021,KG,41.20438,74.766098,85113,42,1968,1431,5
7958,Kyrgyzstan,09/02/2021,KG,41.20438,74.766098,85171,58,1913,1433,2
7959,Kyrgyzstan,10/02/2021,KG,41.20438,74.766098,85253,82,1894,1436,3
7960,Kyrgyzstan,11/02/2021,KG,41.20438,74.766098,85328,75,1885,1437,1
7961,Kyrgyzstan,12/02/2021,KG,41.20438,74.766098,85398,70,1861,1439,2
7962,Kyrgyzstan,13/02/2021,KG,41.20438,74.766098,85441,43,1816,1441,2
7963,Kyrgyzstan,14/02/2021,KG,41.20438,74.766098,85475,34,1781,1441,0
7964,Kyrgyzstan,15/02/2021,KG,41.20438,74.766098,85516,41,1768,1442,1
7965,Kyrgyzstan,16/02/2021,KG,41.20438,74.766098,85564,48,1729,1444,2
7966,Kyrgyzstan,17/02/2021,KG,41.20438,74.766098,85619,55,1721,1446,2
7967,Kyrgyzstan,18/02/2021,KG,41.20438,74.766098,85689,70,1717,1447,1
7968,Kyrgyzstan,19/02/2021,KG,41.20438,74.766098,85772,83,1739,1450,3
7969,Kyrgyzstan,20/02/2021,KG,41.20438,74.766098,85831,59,1689,1452,2
7970,Kyrgyzstan,21/02/2021,KG,41.20438,74.766098,85885,54,1671,1458,6
7971,Kyrgyzstan,22/02/2021,KG,41.20438,74.766098,85929,44,1668,1458,0
7972,Kyrgyzstan,23/02/2021,KG,41.20438,74.766098,86001,72,1662,1460,2
7973,Kyrgyzstan,24/02/2021,KG,41.20438,74.766098,86025,24,1627,1460,0
7974,Kyrgyzstan,25/02/2021,KG,41.20438,74.766098,86091,66,1622,1463,3
7975,Kyrgyzstan,26/02/2021,KG,41.20438,74.766098,86142,51,1618,1463,0
7976,Kyrgyzstan,27/02/2021,KG,41.20438,74.766098,86185,43,1595,1463,0
7977,Kyrgyzstan,28/02/2021,KG,41.20438,74.766098,86229,44,1586,1464,1
7978,Kyrgyzstan,01/03/2021,KG,41.20438,74.766098,86251,22,1575,1466,2
7979,Kyrgyzstan,02/03/2021,KG,41.20438,74.766098,86308,57,1572,1467,1
7980,Kyrgyzstan,03/03/2021,KG,41.20438,74.766098,86356,48,1570,1468,1
7981,Kyrgyzstan,04/03/2021,KG,41.20438,74.766098,86410,54,1567,1468,0
7982,Kyrgyzstan,05/03/2021,KG,41.20438,74.766098,86451,41,1557,1470,2
7983,Kyrgyzstan,06/03/2021,KG,41.20438,74.766098,86506,55,1551,1471,1
7984,Kyrgyzstan,07/03/2021,KG,41.20438,74.766098,86550,44,1549,1471,0
7985,Kyrgyzstan,08/03/2021,KG,41.20438,74.766098,86583,33,1535,1473,2
7986,Kyrgyzstan,09/03/2021,KG,41.20438,74.766098,86606,23,1525,1475,2
7987,Kyrgyzstan,10/03/2021,KG,41.20438,74.766098,86640,34,1498,1476,1
7988,Kyrgyzstan,11/03/2021,KG,41.20438,74.766098,86692,52,1498,1476,0
7989,Kyrgyzstan,12/03/2021,KG,41.20438,74.766098,86755,63,1509,1480,4
7990,Kyrgyzstan,13/03/2021,KG,41.20438,74.766098,86818,63,1529,1480,0
7991,Kyrgyzstan,14/03/2021,KG,41.20438,74.766098,86850,32,1533,1481,1
7992,Kyrgyzstan,15/03/2021,KG,41.20438,74.766098,86917,67,1559,1483,2
7993,Kyrgyzstan,16/03/2021,KG,41.20438,74.766098,86990,73,1582,1484,1
7994,Kyrgyzstan,17/03/2021,KG,41.20438,74.766098,87045,55,1580,1485,1
7995,Kyrgyzstan,18/03/2021,KG,41.20438,74.766098,87143,98,1627,1485,0
7996,Kyrgyzstan,19/03/2021,KG,41.20438,74.766098,87239,96,1668,1487,2
7997,Kyrgyzstan,20/03/2021,KG,41.20438,74.766098,87321,82,1703,1488,1
7998,Kyrgyzstan,21/03/2021,KG,41.20438,74.766098,87389,68,1714,1490,2
7999,Kyrgyzstan,22/03/2021,KG,41.20438,74.766098,87462,73,1749,1490,0
8000,Laos,13/12/2020,LA,19.85627,102.495496,41,0,8,0,0
8001,Laos,14/12/2020,LA,19.85627,102.495496,41,0,7,0,0
8002,Laos,15/12/2020,LA,19.85627,102.495496,41,0,7,0,0
8003,Laos,16/12/2020,LA,19.85627,102.495496,41,0,5,0,0
8004,Laos,17/12/2020,LA,19.85627,102.495496,41,0,5,0,0
8005,Laos,18/12/2020,LA,19.85627,102.495496,41,0,5,0,0
8006,Laos,19/12/2020,LA,19.85627,102.495496,41,0,5,0,0
8007,Laos,20/12/2020,LA,19.85627,102.495496,41,0,5,0,0
8008,Laos,21/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8009,Laos,22/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8010,Laos,23/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8011,Laos,24/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8012,Laos,25/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8013,Laos,26/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8014,Laos,27/12/2020,LA,19.85627,102.495496,41,0,4,0,0
8015,Laos,28/12/2020,LA,19.85627,102.495496,41,0,1,0,0
8016,Laos,29/12/2020,LA,19.85627,102.495496,41,0,1,0,0
8017,Laos,30/12/2020,LA,19.85627,102.495496,41,0,1,0,0
8018,Laos,31/12/2020,LA,19.85627,102.495496,41,0,1,0,0
8019,Laos,01/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8020,Laos,02/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8021,Laos,03/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8022,Laos,04/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8023,Laos,05/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8024,Laos,06/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8025,Laos,07/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8026,Laos,08/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8027,Laos,09/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8028,Laos,10/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8029,Laos,11/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8030,Laos,12/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8031,Laos,13/01/2021,LA,19.85627,102.495496,41,0,1,0,0
8032,Laos,14/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8033,Laos,15/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8034,Laos,16/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8035,Laos,17/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8036,Laos,18/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8037,Laos,19/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8038,Laos,20/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8039,Laos,21/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8040,Laos,22/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8041,Laos,23/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8042,Laos,24/01/2021,LA,19.85627,102.495496,41,0,0,0,0
8043,Laos,25/01/2021,LA,19.85627,102.495496,44,3,3,0,0
8044,Laos,26/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8045,Laos,27/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8046,Laos,28/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8047,Laos,29/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8048,Laos,30/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8049,Laos,31/01/2021,LA,19.85627,102.495496,44,0,3,0,0
8050,Laos,01/02/2021,LA,19.85627,102.495496,44,0,3,0,0
8051,Laos,02/02/2021,LA,19.85627,102.495496,44,0,3,0,0
8052,Laos,03/02/2021,LA,19.85627,102.495496,45,1,4,0,0
8053,Laos,04/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8054,Laos,05/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8055,Laos,06/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8056,Laos,07/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8057,Laos,08/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8058,Laos,09/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8059,Laos,10/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8060,Laos,11/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8061,Laos,12/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8062,Laos,13/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8063,Laos,14/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8064,Laos,15/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8065,Laos,16/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8066,Laos,17/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8067,Laos,18/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8068,Laos,19/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8069,Laos,20/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8070,Laos,21/02/2021,LA,19.85627,102.495496,45,0,4,0,0
8071,Laos,22/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8072,Laos,23/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8073,Laos,24/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8074,Laos,25/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8075,Laos,26/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8076,Laos,27/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8077,Laos,28/02/2021,LA,19.85627,102.495496,45,0,3,0,0
8078,Laos,01/03/2021,LA,19.85627,102.495496,45,0,3,0,0
8079,Laos,02/03/2021,LA,19.85627,102.495496,45,0,3,0,0
8080,Laos,03/03/2021,LA,19.85627,102.495496,45,0,3,0,0
8081,Laos,04/03/2021,LA,19.85627,102.495496,45,0,3,0,0
8082,Laos,05/03/2021,LA,19.85627,102.495496,47,2,5,0,0
8083,Laos,06/03/2021,LA,19.85627,102.495496,47,0,5,0,0
8084,Laos,07/03/2021,LA,19.85627,102.495496,47,0,5,0,0
8085,Laos,08/03/2021,LA,19.85627,102.495496,47,0,5,0,0
8086,Laos,09/03/2021,LA,19.85627,102.495496,47,0,5,0,0
8087,Laos,10/03/2021,LA,19.85627,102.495496,47,0,5,0,0
8088,Laos,11/03/2021,LA,19.85627,102.495496,48,1,6,0,0
8089,Laos,12/03/2021,LA,19.85627,102.495496,48,0,6,0,0
8090,Laos,13/03/2021,LA,19.85627,102.495496,48,0,6,0,0
8091,Laos,14/03/2021,LA,19.85627,102.495496,48,0,6,0,0
8092,Laos,15/03/2021,LA,19.85627,102.495496,48,0,6,0,0
8093,Laos,16/03/2021,LA,19.85627,102.495496,48,0,6,0,0
8094,Laos,17/03/2021,LA,19.85627,102.495496,49,1,4,0,0
8095,Laos,18/03/2021,LA,19.85627,102.495496,49,0,4,0,0
8096,Laos,19/03/2021,LA,19.85627,102.495496,49,0,4,0,0
8097,Laos,20/03/2021,LA,19.85627,102.495496,49,0,4,0,0
8098,Laos,21/03/2021,LA,19.85627,102.495496,49,0,4,0,0
8099,Laos,22/03/2021,LA,19.85627,102.495496,49,0,4,0,0
8100,Latvia,13/12/2020,LV,56.879635,24.603189,25675,629,8548,349,25
8101,Latvia,14/12/2020,LV,56.879635,24.603189,25885,210,8664,352,3
8102,Latvia,15/12/2020,LV,56.879635,24.603189,26472,587,8638,357,5
8103,Latvia,16/12/2020,LV,56.879635,24.603189,27495,1023,8960,382,25
8104,Latvia,17/12/2020,LV,56.879635,24.603189,28535,1040,9069,394,12
8105,Latvia,18/12/2020,LV,56.879635,24.603189,29427,892,9946,409,15
8106,Latvia,19/12/2020,LV,56.879635,24.603189,30297,870,9336,427,18
8107,Latvia,20/12/2020,LV,56.879635,24.603189,30940,643,9450,439,12
8108,Latvia,21/12/2020,LV,56.879635,24.603189,31335,395,9644,443,4
8109,Latvia,22/12/2020,LV,56.879635,24.603189,32339,1004,10064,459,16
8110,Latvia,23/12/2020,LV,56.879635,24.603189,33484,1145,10482,479,20
8111,Latvia,24/12/2020,LV,56.879635,24.603189,34754,1270,10866,486,7
8112,Latvia,25/12/2020,LV,56.879635,24.603189,35420,666,10851,502,16
8113,Latvia,26/12/2020,LV,56.879635,24.603189,35819,399,10582,515,13
8114,Latvia,27/12/2020,LV,56.879635,24.603189,36330,511,10445,559,44
8115,Latvia,28/12/2020,LV,56.879635,24.603189,36838,508,10727,578,19
8116,Latvia,29/12/2020,LV,56.879635,24.603189,37676,838,10958,603,25
8117,Latvia,30/12/2020,LV,56.879635,24.603189,39043,1367,11304,626,23
8118,Latvia,31/12/2020,LV,56.879635,24.603189,40904,1861,12128,635,9
8119,Latvia,01/01/2021,LV,56.879635,24.603189,41615,711,11953,644,9
8120,Latvia,02/01/2021,LV,56.879635,24.603189,41929,314,11391,668,24
8121,Latvia,03/01/2021,LV,56.879635,24.603189,42497,568,11316,680,12
8122,Latvia,04/01/2021,LV,56.879635,24.603189,43118,621,11534,692,12
8123,Latvia,05/01/2021,LV,56.879635,24.603189,43942,824,12328,722,30
8124,Latvia,06/01/2021,LV,56.879635,24.603189,45171,1229,11412,754,32
8125,Latvia,07/01/2021,LV,56.879635,24.603189,46545,1374,11487,790,36
8126,Latvia,08/01/2021,LV,56.879635,24.603189,47782,1237,12713,801,11
8127,Latvia,09/01/2021,LV,56.879635,24.603189,48952,1170,12830,818,17
8128,Latvia,10/01/2021,LV,56.879635,24.603189,49568,616,12948,849,31
8129,Latvia,11/01/2021,LV,56.879635,24.603189,49899,331,12775,864,15
8130,Latvia,12/01/2021,LV,56.879635,24.603189,50777,878,13635,882,18
8131,Latvia,13/01/2021,LV,56.879635,24.603189,52032,1255,12706,909,27
8132,Latvia,14/01/2021,LV,56.879635,24.603189,52982,950,11091,920,11
8133,Latvia,15/01/2021,LV,56.879635,24.603189,54066,1084,12160,935,15
8134,Latvia,16/01/2021,LV,56.879635,24.603189,55097,1031,12875,961,26
8135,Latvia,17/01/2021,LV,56.879635,24.603189,55664,567,12869,978,17
8136,Latvia,18/01/2021,LV,56.879635,24.603189,55908,244,12499,983,5
8137,Latvia,19/01/2021,LV,56.879635,24.603189,56720,812,13282,1012,29
8138,Latvia,20/01/2021,LV,56.879635,24.603189,57808,1088,14259,1032,20
8139,Latvia,21/01/2021,LV,56.879635,24.603189,58710,902,14700,1057,25
8140,Latvia,22/01/2021,LV,56.879635,24.603189,59586,876,11529,1076,19
8141,Latvia,23/01/2021,LV,56.879635,24.603189,60496,910,11265,1097,21
8142,Latvia,24/01/2021,LV,56.879635,24.603189,61008,512,11178,1111,14
8143,Latvia,25/01/2021,LV,56.879635,24.603189,61231,223,11082,1114,3
8144,Latvia,26/01/2021,LV,56.879635,24.603189,61924,693,10903,1126,12
8145,Latvia,27/01/2021,LV,56.879635,24.603189,63027,1103,10766,1138,12
8146,Latvia,28/01/2021,LV,56.879635,24.603189,63992,965,10782,1148,10
8147,Latvia,29/01/2021,LV,56.879635,24.603189,64923,931,10626,1166,18
8148,Latvia,30/01/2021,LV,56.879635,24.603189,65708,785,10392,1180,14
8149,Latvia,31/01/2021,LV,56.879635,24.603189,66241,533,10360,1195,15
8150,Latvia,01/02/2021,LV,56.879635,24.603189,66652,411,10525,1202,7
8151,Latvia,02/02/2021,LV,56.879635,24.603189,67427,775,10500,1219,17
8152,Latvia,03/02/2021,LV,56.879635,24.603189,68658,1231,11700,1250,31
8153,Latvia,04/02/2021,LV,56.879635,24.603189,69400,742,10466,1281,31
8154,Latvia,05/02/2021,LV,56.879635,24.603189,70276,876,11314,1309,28
8155,Latvia,06/02/2021,LV,56.879635,24.603189,71320,1044,10594,1327,18
8156,Latvia,07/02/2021,LV,56.879635,24.603189,71800,480,10564,1339,12
8157,Latvia,08/02/2021,LV,56.879635,24.603189,72088,288,10624,1347,8
8158,Latvia,09/02/2021,LV,56.879635,24.603189,72869,781,10708,1363,16
8159,Latvia,10/02/2021,LV,56.879635,24.603189,73859,990,10575,1395,32
8160,Latvia,11/02/2021,LV,56.879635,24.603189,74701,842,10441,1416,21
8161,Latvia,12/02/2021,LV,56.879635,24.603189,75509,808,11234,1431,15
8162,Latvia,13/02/2021,LV,56.879635,24.603189,76282,773,10311,1443,12
8163,Latvia,14/02/2021,LV,56.879635,24.603189,76706,424,10209,1451,8
8164,Latvia,15/02/2021,LV,56.879635,24.603189,76984,278,10066,1468,17
8165,Latvia,16/02/2021,LV,56.879635,24.603189,77697,713,10003,1486,18
8166,Latvia,17/02/2021,LV,56.879635,24.603189,78643,946,10927,1508,22
8167,Latvia,18/02/2021,LV,56.879635,24.603189,79351,708,9711,1521,13
8168,Latvia,19/02/2021,LV,56.879635,24.603189,80040,689,9540,1533,12
8169,Latvia,20/02/2021,LV,56.879635,24.603189,81109,1069,9578,1538,5
8170,Latvia,21/02/2021,LV,56.879635,24.603189,81519,410,9984,1542,4
8171,Latvia,22/02/2021,LV,56.879635,24.603189,81793,274,9506,1546,4
8172,Latvia,23/02/2021,LV,56.879635,24.603189,82462,669,9386,1570,24
8173,Latvia,24/02/2021,LV,56.879635,24.603189,83445,983,9396,1587,17
8174,Latvia,25/02/2021,LV,56.879635,24.603189,84258,813,9380,1593,6
8175,Latvia,26/02/2021,LV,56.879635,24.603189,84983,725,9304,1601,8
8176,Latvia,27/02/2021,LV,56.879635,24.603189,85810,827,9357,1614,13
8177,Latvia,28/02/2021,LV,56.879635,24.603189,86186,376,9313,1618,4
8178,Latvia,01/03/2021,LV,56.879635,24.603189,86458,272,9582,1621,3
8179,Latvia,02/03/2021,LV,56.879635,24.603189,87103,645,9254,1638,17
8180,Latvia,03/03/2021,LV,56.879635,24.603189,88022,919,9233,1654,16
8181,Latvia,04/03/2021,LV,56.879635,24.603189,88668,646,9172,1666,12
8182,Latvia,05/03/2021,LV,56.879635,24.603189,89414,746,9227,1680,14
8183,Latvia,06/03/2021,LV,56.879635,24.603189,90009,595,9235,1687,7
8184,Latvia,07/03/2021,LV,56.879635,24.603189,90331,322,8969,1695,8
8185,Latvia,08/03/2021,LV,56.879635,24.603189,90525,194,8579,1699,4
8186,Latvia,09/03/2021,LV,56.879635,24.603189,90997,472,8400,1705,6
8187,Latvia,10/03/2021,LV,56.879635,24.603189,91636,639,8052,1726,21
8188,Latvia,11/03/2021,LV,56.879635,24.603189,92274,638,7872,1737,11
8189,Latvia,12/03/2021,LV,56.879635,24.603189,92906,632,7778,1746,9
8190,Latvia,13/03/2021,LV,56.879635,24.603189,93484,578,7531,1757,11
8191,Latvia,14/03/2021,LV,56.879635,24.603189,93781,297,7446,1767,10
8192,Latvia,15/03/2021,LV,56.879635,24.603189,93959,178,7353,1769,2
8193,Latvia,16/03/2021,LV,56.879635,24.603189,94602,643,7360,1777,8
8194,Latvia,17/03/2021,LV,56.879635,24.603189,95420,818,8166,1789,12
8195,Latvia,18/03/2021,LV,56.879635,24.603189,95902,482,8636,1801,12
8196,Latvia,19/03/2021,LV,56.879635,24.603189,96524,622,6979,1811,10
8197,Latvia,20/03/2021,LV,56.879635,24.603189,97149,625,7006,1821,10
8198,Latvia,21/03/2021,LV,56.879635,24.603189,97409,260,6864,1826,5
8199,Latvia,22/03/2021,LV,56.879635,24.603189,97586,177,6642,1828,2
8200,Lebanon,13/12/2020,LB,33.854721,35.862285,146520,1275,43864,1322,11
8201,Lebanon,14/12/2020,LB,33.854721,35.862285,147613,1093,43223,1333,11
